"Model","Mean_AUC_ratio","pval_pROC","Omission_rate_at_5%","AICc","delta_AICc","W_AICc","num_parameters"
"M_10_F_lqph_set1",1.51313823682514,0,0.02,6433.5627979199,89.0343773983341,4.32422330447926e-21,9
"M_10_F_lqph_set2",1.47042505766625,0,0.02,6460.88333456782,116.354914046258,5.56959709037287e-27,6
"M_10_F_lqth_set1",1.53520059242775,0,0.02,6439.85955126296,95.3311307413978,2.28133294573764e-22,17
"M_10_F_lqth_set2",1.47664664213771,0,0.02,6491.51031774524,146.981897223675,1.56752425708009e-33,22
"M_10_F_lpth_set1",1.50195277633833,0,0.04,6441.72546296322,97.1970424416559,1.16422920712068e-22,15
"M_10_F_lpth_set2",1.46498558967186,0,0.02,6461.01170641409,116.48328589253,8.87086304756796e-27,7
"M_10_F_qpth_set1",1.51509894485855,0,0.02,6433.92172302688,89.3933025053175,8.19983459799216e-21,9
"M_10_F_qpth_set2",1.4701974629212,0,0.02,6460.91455293183,116.386132410269,1.43082280245945e-26,6
"M_10_F_lqpth_set1",1.51924568160984,0,0.02,6433.92172302688,89.3933025053175,1.42112410323536e-20,9
"M_10_F_lqpth_set2",1.47506266824483,0,0.02,6460.91455293183,116.386132410269,3.08677964500507e-26,6
