"Model","Mean_AUC_ratio","pval_pROC","Omission_rate_at_5%","AICc","delta_AICc","W_AICc","num_parameters"
"M_0.3_F_h_Set_3",1.46214466462526,0,0.0517241379310345,6463.46649684705,409.908172236801,2.12325468447595e-93,110
"M_0.3_F_h_Set_4",1.4559044823816,0,0.0517241379310345,6661.41098649024,607.852661879988,2.20798829333726e-136,125
"M_0.3_F_h_Set_5",1.44526453190845,0,0.0517241379310345,6633.01215837104,579.453833760789,3.24204040037103e-130,123
"M_0.3_F_h_Set_6",1.46022523178978,0,0.0517241379310345,6450.9213346546,397.36301004435,1.12572652507227e-90,109
"M_0.3_F_h_Set_7",1.44909950797001,0,0.0517241379310345,6585.4728354722,531.914510861948,6.82401944505712e-120,120
"M_0.3_F_h_Set_8",1.46583398020466,0,0.0517241379310345,6387.58840502179,334.030080411538,6.37078429303521e-77,102
"M_0.3_F_h_Set_9",1.43771757107965,0,0.0517241379310345,6433.69759867348,380.139274063225,6.19160557545838e-87,107
"M_0.3_F_lq_Set_1",1.41433391887143,0,0.0517241379310345,6078.85180728074,25.2934826704832,7.00942564437037e-10,14
"M_0.3_F_lq_Set_10",1.42508939687516,0,0.0517241379310345,6077.674115838,24.1157912277504,1.26330870067266e-09,16
"M_0.3_F_lq_Set_2",1.39679259428055,0,0.0517241379310345,6085.32893427878,31.7706096685279,2.75030849715283e-11,13
"M_0.3_F_lq_Set_3",1.42428930562387,0,0.0517241379310345,6070.43589685001,16.8775722397568,4.71474301279644e-08,14
"M_0.3_F_lq_Set_4",1.4107918945959,0,0.0517241379310345,6077.537631453,23.9793068427489,1.35341385786034e-09,15
"M_0.3_F_lq_Set_5",1.42546844577949,0,0.0517241379310345,6078.12573790847,24.5674132982194,1.00883377585865e-09,16
"M_0.3_F_lq_Set_6",1.42194943170602,0,0.0517241379310345,6077.71498125747,24.1566566472138,1.2391075331582e-09,16
"M_0.3_F_lq_Set_7",1.39556167786722,0,0.0517241379310345,6085.05378280985,31.4954581995944,3.15938985489854e-11,16
"M_0.3_F_lq_Set_8",1.42874329358967,0,0.0517241379310345,6074.23713123121,20.678806620962,7.05511365523809e-09,14
"M_0.3_F_lq_Set_9",1.42302345834933,0,0.0517241379310345,6070.11149126306,16.553166652805,5.55226388589051e-08,14
"M_0.3_F_lp_Set_1",1.38262928868319,0,0.0517241379310345,6091.55597795074,37.9976533404906,1.22448585910009e-12,23
"M_0.3_F_lp_Set_10",1.3865443007448,0,0.0517241379310345,6114.70191396655,61.1435893562948,1.15338007000871e-17,32
"M_0.3_F_lp_Set_2",1.41224415605379,0,0.0517241379310345,6108.78013316563,55.2218085553814,2.22825884710412e-16,30
"M_0.3_F_lp_Set_3",1.40803800710393,0,0.0517241379310345,6101.43433535117,47.8760107409153,8.77364832680789e-15,24
"M_0.3_F_lp_Set_4",1.40138005686833,0,0.0517241379310345,6099.30518868705,45.7468640767975,2.54456425543488e-14,24
"M_0.3_F_lp_Set_5",1.4091624333688,0,0.0517241379310345,6086.06179974711,32.5034751368612,1.91193748466456e-11,22
"M_0.3_F_lp_Set_6",1.39022614510187,0,0.0517241379310345,6105.10626540292,51.5479407926669,1.39995937317191e-15,27
"M_0.3_F_lp_Set_7",1.39370691114139,0,0.0517241379310345,6096.59467112481,43.0363465145547,9.8736921948314e-14,25
"M_0.3_F_lp_Set_8",1.39866757710745,0,0.0517241379310345,6094.38646927472,40.8281446644705,2.97906159180659e-13,24
"M_0.3_F_lp_Set_9",1.39404836075167,0,0.0517241379310345,6086.77149355796,33.2131689477037,1.34197810041187e-11,21
"M_0.3_F_lt_Set_1",1.31011574968943,0,0.0517241379310345,30299.9110704922,24246.3527458819,0,190
"M_0.3_F_lt_Set_10",1.30925766878778,0,0.0517241379310345,80204.1128881644,74150.5545635542,0,192
"M_0.3_F_lt_Set_2",1.28742652322369,0,0.0517241379310345,11588.8346166071,5535.2762919968,0,181
"M_0.3_F_lt_Set_3",1.33805933658371,0,0.0517241379310345,10331.4013983238,4277.84307371351,0,178
"M_0.3_F_lt_Set_4",1.33943767903417,0,0.0517241379310345,17812.4567242082,11758.8983995979,0,187
"M_0.3_F_lt_Set_5",1.32638696983484,0,0.0517241379310345,12829.625640713,6776.06731610279,0,183
"M_0.3_F_lt_Set_6",1.32950946566269,0,0.0517241379310345,9746.60353137194,3693.04520676169,0,176
"M_0.3_F_lt_Set_7",1.27403309708602,0,0.0517241379310345,12823.4880657653,6769.92974115503,0,183
"M_0.3_F_lt_Set_8",1.34775807361545,0,0.0517241379310345,14701.5866172238,8648.02829261357,0,185
"M_0.3_F_lt_Set_9",1.29811042458201,0,0.0517241379310345,10689.9572677188,4636.39894310859,0,179
"M_0.3_F_lh_Set_1",1.45175968670241,0,0.0517241379310345,6612.03027931544,558.471954705187,1.17569714745804e-125,121
"M_0.3_F_lh_Set_10",1.45317713274377,0,0.0517241379310345,6568.7150141042,515.156689493948,2.99351215350066e-116,119
"M_0.3_F_lh_Set_2",1.443462670397,0,0.0517241379310345,6403.45785136805,349.899526757798,2.29833437027024e-80,103
"M_0.3_F_lh_Set_3",1.49111939533403,0,0.0517241379310345,6412.70028418084,359.141959570589,2.26224531787139e-82,105
"M_0.3_F_lh_Set_4",1.46652196984802,0,0.0517241379310345,6661.41098649024,607.852661879988,2.22736909044248e-136,125
"M_0.3_F_lh_Set_5",1.44375164871603,0,0.0517241379310345,6648.29057995466,594.73225534441,1.5737928976466e-133,124
"M_0.3_F_lh_Set_6",1.45782886919256,0,0.0517241379310345,6450.9213346546,397.36301004435,1.13561201994082e-90,109
"M_0.3_F_lh_Set_7",1.4542147157271,0,0.0517241379310345,6585.55345314757,531.995128537313,6.61199111675541e-120,120
"M_0.3_F_lh_Set_8",1.45917941251976,0,0.0517241379310345,6387.58840502179,334.030080411538,6.42675349920121e-77,102
"M_0.3_F_lh_Set_9",1.44435584918266,0,0.0517241379310345,6433.69759867348,380.139274063225,6.2460125938027e-87,107
"M_0.3_F_qp_Set_1",1.37812210575131,0,0.0517241379310345,6110.84205824194,57.2837336316888,7.9962820424146e-17,22
"M_0.3_F_qp_Set_10",1.38211840228269,0,0.0517241379310345,6121.24085432491,67.6825297146588,4.41482673802991e-19,27
"M_0.3_F_qp_Set_2",1.38609513768878,0,0.0517241379310345,6121.36685058767,67.8085259774161,4.14619174929121e-19,27
"M_0.3_F_qp_Set_3",1.37368291470708,0,0.0517241379310345,6107.74597124114,54.1876466308831,3.76254093208904e-16,19
"M_0.3_F_qp_Set_4",1.36864891226742,0,0.0517241379310345,6099.5460072365,45.9876826262489,2.27078645212632e-14,17
"M_0.3_F_qp_Set_5",1.37398215888892,0,0.0517241379310345,6105.21063190024,51.6523072899872,1.33725490785453e-15,19
"M_0.3_F_qp_Set_6",1.37458531071021,0,0.0517241379310345,6110.36452343105,56.8061988207928,1.01661477711622e-16,23
"M_0.3_F_qp_Set_7",1.37993132928608,0,0.0517241379310345,6111.01714717112,57.4588225608722,7.33730442579414e-17,23
"M_0.3_F_qp_Set_8",1.37956972277022,0,0.0517241379310345,6114.89209879677,61.333774186518,1.05729717026476e-17,25
"M_0.3_F_qp_Set_9",1.37887048495088,0,0.0517241379310345,6114.52509554859,60.9667709383357,1.27053437460832e-17,24
"M_0.3_F_qt_Set_1",1.32602128825341,0,0.0517241379310345,30299.9110704922,24246.3527458819,0,190
"M_0.3_F_qt_Set_10",1.3037777624991,0,0.0517241379310345,80204.1128881644,74150.5545635542,0,192
"M_0.3_F_qt_Set_2",1.28199859663554,0,0.0517241379310345,11588.8346166071,5535.2762919968,0,181
"M_0.3_F_qt_Set_3",1.33488353461893,0,0.0517241379310345,10331.4013983238,4277.84307371351,0,178
"M_0.3_F_qt_Set_4",1.32797002852034,0,0.0517241379310345,17812.4567242082,11758.8983995979,0,187
"M_0.3_F_qt_Set_5",1.32669091180338,0,0.0517241379310345,12829.625640713,6776.06731610279,0,183
"M_0.3_F_qt_Set_6",1.32498858488367,0,0.0517241379310345,9746.60353137194,3693.04520676169,0,176
"M_0.3_F_qt_Set_7",1.27847304480859,0,0.0517241379310345,12823.4880657653,6769.92974115503,0,183
"M_0.3_F_qt_Set_8",1.34919408134467,0,0.0517241379310345,14701.5866172238,8648.02829261357,0,185
"M_0.3_F_qt_Set_9",1.28490088178049,0,0.0517241379310345,10689.9572677188,4636.39894310859,0,179
"M_0.3_F_qh_Set_1",1.44619427922374,0,0.0517241379310345,6612.03027931544,558.471954705187,1.18348149656331e-125,121
"M_0.3_F_qh_Set_10",1.44392051214534,0,0.0517241379310345,6641.78804410674,588.229719496487,4.08734042891647e-132,124
"M_0.3_F_qh_Set_2",1.45329541748135,0,0.0517241379310345,6403.45785136805,349.899526757798,2.31355847605957e-80,103
"M_0.3_F_qh_Set_3",1.49788769945795,0,0.0517241379310345,6422.35048309779,368.792158487538,1.82765209639466e-84,106
"M_0.3_F_qh_Set_4",1.45808690398581,0,0.0517241379310345,6661.41098649024,607.852661879988,2.24212964233773e-136,125
"M_0.3_F_qh_Set_5",1.45813604447098,0,0.0517241379310345,6633.01215837104,579.453833760789,3.2921820107444e-130,123
"M_0.3_F_qh_Set_6",1.46310122477631,0,0.0517241379310345,6450.9213346546,397.36301004435,1.14314093329106e-90,109
"M_0.3_F_qh_Set_7",1.45747412153224,0,0.0517241379310345,6585.4728354722,531.914510861948,6.92960683737893e-120,120
"M_0.3_F_qh_Set_8",1.46687995002261,0,0.0517241379310345,6387.58840502179,334.030080411538,6.46938061576329e-77,102
"M_0.3_F_qh_Set_9",1.43971083015145,0,0.0517241379310345,6433.69759867348,380.139274063225,6.28745006072517e-87,107
"M_0.3_F_pt_Set_1",1.32464740636211,0,0.0517241379310345,30299.9110704922,24246.3527458819,0,190
"M_0.3_F_pt_Set_10",1.29444972759446,0,0.0517241379310345,80204.1128881644,74150.5545635542,0,192
"M_0.3_F_pt_Set_2",1.27210056574147,0,0.0517241379310345,11588.8346166071,5535.2762919968,0,181
"M_0.3_F_pt_Set_3",1.3415278341035,0,0.0517241379310345,10331.4013983238,4277.84307371351,0,178
"M_0.3_F_pt_Set_4",1.32277624984415,0,0.0517241379310345,17812.4567242082,11758.8983995979,0,187
"M_0.3_F_pt_Set_5",1.32300276966904,0,0.0517241379310345,12829.625640713,6776.06731610279,0,183
"M_0.3_F_pt_Set_6",1.32350497399732,0,0.0517241379310345,9746.60353137194,3693.04520676169,0,176
"M_0.3_F_pt_Set_7",1.2652034068194,0,0.0517241379310345,12823.4880657653,6769.92974115503,0,183
"M_0.3_F_pt_Set_8",1.35032938126745,0,0.0517241379310345,14701.5866172238,8648.02829261357,0,185
"M_0.3_F_pt_Set_9",1.28649283950107,0,0.0517241379310345,10688.1010500179,4634.54272540768,0,179
"M_0.3_F_ph_Set_1",1.42049062608373,0,0.0517241379310345,6645.96703016982,592.408705559565,5.07938217839739e-133,124
"M_0.3_F_ph_Set_10",1.44011803840689,0,0.0517241379310345,6743.13187191922,689.573547308969,4.04417437098596e-154,130
"M_0.3_F_ph_Set_2",1.42207973319446,0,0.0517241379310345,6578.74917931053,525.190854700279,2.00527684618939e-118,119
"M_0.3_F_ph_Set_3",1.44375062429604,0,0.0517241379310345,6573.15662327122,519.598298660968,3.28608490888338e-117,119
"M_0.3_F_ph_Set_4",1.43827211025418,0,0.0517241379310345,6692.69086758161,639.132542971353,3.63281915583125e-143,127
"M_0.3_F_ph_Set_5",1.43314819873175,0,0.0517241379310345,6675.59919133031,622.040866720059,1.86960771165727e-139,126
"M_0.3_F_ph_Set_6",1.45243269091631,0,0.0517241379310345,6867.42605713942,813.867732529171,4.14163890784e-181,136
"M_0.3_F_ph_Set_7",1.43067109802306,0,0.0517241379310345,6527.69402591735,474.135701307098,2.44986350431062e-107,116
"M_0.3_F_ph_Set_8",1.45451973634287,0,0.0517241379310345,6402.39637006692,348.838045456664,3.95620318708844e-80,104
"M_0.3_F_ph_Set_9",1.4348142079501,0,0.0517241379310345,6494.07685620068,440.518531590425,4.88889186751637e-100,113
"M_0.3_F_th_Set_1",1.31657931281946,0,0.0517241379310345,14694.9074693357,8641.34914472542,0,185
"M_0.3_F_th_Set_10",1.30613932346098,0,0.0517241379310345,NA,NA,NA,197
"M_0.3_F_th_Set_2",1.28841299287063,0,0.0517241379310345,30303.8128788293,24250.254554219,0,190
"M_0.3_F_th_Set_3",1.33858255916286,0,0.0517241379310345,13652.713214578,7599.15488996773,0,184
"M_0.3_F_th_Set_4",1.34199629112645,0,0.0517241379310345,80211.3350117804,74157.7766871702,0,192
"M_0.3_F_th_Set_5",1.36210855774682,0,0.0517241379310345,17816.0571497974,11762.4988251871,0,187
"M_0.3_F_th_Set_6",1.34724843885402,0,0.0517241379310345,13651.635006915,7598.07668230477,0,184
"M_0.3_F_th_Set_7",1.29432452189978,0,0.0517241379310345,17805.6676988889,11752.1093742787,0,187
"M_0.3_F_th_Set_8",1.36984736761694,0,0.0517241379310345,20312.2328967637,14258.6745721534,0,188
"M_0.3_F_th_Set_9",1.29683405876378,0,0.0517241379310345,11572.7315363374,5519.1732117271,0,181
"M_0.3_F_lqp_Set_1",1.38476664644713,0,0.0517241379310345,6118.61967732331,65.0613527130608,1.65831360071773e-18,34
"M_0.3_F_lqp_Set_10",1.40344525152351,0,0.0517241379310345,6116.64946328902,63.0911386787711,4.44211601353051e-18,34
"M_0.3_F_lqp_Set_2",1.40615094969669,0,0.0517241379310345,6104.27428267543,50.7159580651814,2.16233479714501e-15,29
"M_0.3_F_lqp_Set_3",1.40033470648162,0,0.0517241379310345,6098.21386627145,44.6555416611991,4.47736369953368e-14,27
"M_0.3_F_lqp_Set_4",1.39716662209782,0,0.0517241379310345,6089.84030256732,36.2819779570718,2.94723920887087e-12,22
"M_0.3_F_lqp_Set_5",1.41521144616497,0,0.0517241379310345,6094.68313752314,41.124812912889,2.61760382029363e-13,26
"M_0.3_F_lqp_Set_6",1.40469606999903,0,0.0517241379310345,6094.80521823716,41.246893626907,2.46315207389813e-13,26
"M_0.3_F_lqp_Set_7",1.40361395221319,0,0.0517241379310345,6098.30835107565,44.7500264653936,4.27456983848151e-14,27
"M_0.3_F_lqp_Set_8",1.39273325942244,0,0.0517241379310345,6097.05231503712,43.4939904268649,8.01187234043041e-14,27
"M_0.3_F_lqp_Set_9",1.39731335676569,0,0.0517241379310345,6092.00940132065,38.4510767103948,9.97437485091428e-13,25
"M_0.3_F_lqt_Set_1",1.32110876509365,0,0.0517241379310345,30299.9110704922,24246.3527458819,0,190
"M_0.3_F_lqt_Set_10",1.30099894418741,0,0.0517241379310345,80204.1128881644,74150.5545635542,0,192
"M_0.3_F_lqt_Set_2",1.28708337753696,0,0.0517241379310345,11588.8346166071,5535.2762919968,0,181
"M_0.3_F_lqt_Set_3",1.34461784641364,0,0.0517241379310345,10331.4013983238,4277.84307371351,0,178
"M_0.3_F_lqt_Set_4",1.32384973366498,0,0.0517241379310345,17812.4567242082,11758.8983995979,0,187
"M_0.3_F_lqt_Set_5",1.33486283903239,0,0.0517241379310345,12829.625640713,6776.06731610279,0,183
"M_0.3_F_lqt_Set_6",1.32959518019974,0,0.0517241379310345,9746.60353137194,3693.04520676169,0,176
"M_0.3_F_lqt_Set_7",1.27944518610057,0,0.0517241379310345,12823.4880657653,6769.92974115503,0,183
"M_0.3_F_lqt_Set_8",1.35530417174462,0,0.0517241379310345,14701.5866172238,8648.02829261357,0,185
"M_0.3_F_lqt_Set_9",1.29158328753762,0,0.0517241379310345,10689.9572677188,4636.39894310859,0,179
"M_0.3_F_lqh_Set_1",1.44306152019405,0,0.0517241379310345,6612.03027931544,558.471954705187,1.19909539433855e-125,121
"M_0.3_F_lqh_Set_10",1.44042086900589,0,0.0517241379310345,6641.78804410674,588.229719496487,4.14127755413714e-132,124
"M_0.3_F_lqh_Set_2",1.44806039714514,0,0.0517241379310345,6403.45785136805,349.899526757798,2.34409535251076e-80,103
"M_0.3_F_lqh_Set_3",1.47701800670539,0,0.0517241379310345,6393.60737339436,340.04904878411,3.22906328209666e-78,103
"M_0.3_F_lqh_Set_4",1.458573256394,0,0.0517241379310345,6661.41098649024,607.852661879988,2.27173696999378e-136,125
"M_0.3_F_lqh_Set_5",1.45700033386695,0,0.0517241379310345,6632.86507807359,579.306753463341,3.59021544387027e-130,123
"M_0.3_F_lqh_Set_6",1.46366771754864,0,0.0517241379310345,6450.9213346546,397.36301004435,1.15824287227481e-90,109
"M_0.3_F_lqh_Set_7",1.44976165189421,0,0.0517241379310345,6585.55345314757,531.995128537313,6.74378657578366e-120,120
"M_0.3_F_lqh_Set_8",1.4634459207845,0,0.0517241379310345,6387.58840502179,334.030080411538,6.55488535181679e-77,102
"M_0.3_F_lqh_Set_9",1.44911685263839,0,0.0517241379310345,6433.69759867348,380.139274063225,6.37056887044371e-87,107
"M_0.3_F_lpt_Set_1",1.31021531309789,0,0.0517241379310345,30299.9110704922,24246.3527458819,0,190
"M_0.3_F_lpt_Set_10",1.2972670638583,0,0.0517241379310345,80204.1128881644,74150.5545635542,0,192
"M_0.3_F_lpt_Set_2",1.2812254674191,0,0.0517241379310345,11588.8346166071,5535.2762919968,0,181
"M_0.3_F_lpt_Set_3",1.33298229833403,0,0.0517241379310345,10331.4013983238,4277.84307371351,0,178
"M_0.3_F_lpt_Set_4",1.32314899581826,0,0.0517241379310345,17812.4567242082,11758.8983995979,0,187
"M_0.3_F_lpt_Set_5",1.32281752112423,0,0.0517241379310345,12829.625640713,6776.06731610279,0,183
"M_0.3_F_lpt_Set_6",1.32613415910121,0,0.0517241379310345,9746.60353137194,3693.04520676169,0,176
"M_0.3_F_lpt_Set_7",1.2673693159813,0,0.0517241379310345,12823.4880657653,6769.92974115503,0,183
"M_0.3_F_lpt_Set_8",1.35948910367963,0,0.0517241379310345,14701.5866172238,8648.02829261357,0,185
"M_0.3_F_lpt_Set_9",1.29952926127808,0,0.0517241379310345,10688.1010500179,4634.54272540768,0,179
"M_0.3_F_lph_Set_1",1.41326422094576,0,0.0517241379310345,6645.96703016982,592.408705559565,5.14669648676764e-133,124
"M_0.3_F_lph_Set_10",1.45000163097115,0,0.0517241379310345,6743.13187191922,689.573547308969,4.09778167061695e-154,130
"M_0.3_F_lph_Set_2",1.42702362736896,0,0.0517241379310345,6578.74917931053,525.190854700279,2.03186364082034e-118,119
"M_0.3_F_lph_Set_3",1.46396811673926,0,0.0517241379310345,6473.48494954615,419.926624935893,1.46497167683989e-95,111
"M_0.3_F_lph_Set_4",1.44892599297007,0,0.0517241379310345,6692.69086758161,639.132542971353,3.68100624056718e-143,127
"M_0.3_F_lph_Set_5",1.44031966224042,0,0.0517241379310345,6660.37348907655,606.815164466297,3.8343678973167e-136,125
"M_0.3_F_lph_Set_6",1.44288877060919,0,0.0517241379310345,6742.5704341732,689.012109562945,5.43189802959445e-154,130
"M_0.3_F_lph_Set_7",1.43307664298507,0,0.0517241379310345,6582.23177612385,528.673451513593,3.56571407085344e-119,120
"M_0.3_F_lph_Set_8",1.45162608861101,0,0.0517241379310345,6410.37175163812,356.81342702787,7.43317532817564e-82,105
"M_0.3_F_lph_Set_9",1.43259604512877,0,0.0517241379310345,6543.37915154694,489.820826936688,9.75174187918558e-111,117
"M_0.3_F_lth_Set_1",1.32634940131112,0,0.0517241379310345,14694.9074693357,8641.34914472542,0,185
"M_0.3_F_lth_Set_10",1.30335268575209,0,0.0517241379310345,NA,NA,NA,197
"M_0.3_F_lth_Set_2",1.2808919022046,0,0.0517241379310345,30303.8128788293,24250.254554219,0,190
"M_0.3_F_lth_Set_3",1.36717703716043,0,0.0517241379310345,13652.713214578,7599.15488996773,0,184
"M_0.3_F_lth_Set_4",1.33277964716782,0,0.0517241379310345,80211.3350117804,74157.7766871702,0,192
"M_0.3_F_lth_Set_5",1.35197741953339,0,0.0517241379310345,17816.0571497974,11762.4988251871,0,187
"M_0.3_F_lth_Set_6",1.34652663293306,0,0.0517241379310345,13651.635006915,7598.07668230477,0,184
"M_0.3_F_lth_Set_7",1.30182986426801,0,0.0517241379310345,17805.6676988889,11752.1093742787,0,187
"M_0.3_F_lth_Set_8",1.36720670340573,0,0.0517241379310345,20312.2328967637,14258.6745721534,0,188
"M_0.3_F_lth_Set_9",1.29534322342839,0,0.0517241379310345,11572.7315363374,5519.1732117271,0,181
"M_0.3_F_qpt_Set_1",1.32550360290119,0,0.0517241379310345,30299.9110704922,24246.3527458819,0,190
"M_0.3_F_qpt_Set_10",1.29705307159986,0,0.0517241379310345,80204.1128881644,74150.5545635542,0,192
"M_0.3_F_qpt_Set_2",1.28853060190454,0,0.0517241379310345,11588.8346166071,5535.2762919968,0,181
"M_0.3_F_qpt_Set_3",1.342926046195,0,0.0517241379310345,10331.4013983238,4277.84307371351,0,178
"M_0.3_F_qpt_Set_4",1.33065147675945,0,0.0517241379310345,17812.4567242082,11758.8983995979,0,187
"M_0.3_F_qpt_Set_5",1.32653685923762,0,0.0517241379310345,12829.625640713,6776.06731610279,0,183
"M_0.3_F_qpt_Set_6",1.32933677209591,0,0.0517241379310345,9746.60353137194,3693.04520676169,0,176
"M_0.3_F_qpt_Set_7",1.2762070245003,0,0.0517241379310345,12823.4880657653,6769.92974115503,0,183
"M_0.3_F_qpt_Set_8",1.35104416608862,0,0.0517241379310345,14701.5866172238,8648.02829261357,0,185
"M_0.3_F_qpt_Set_9",1.2930711744213,0,0.0517241379310345,10689.9572677188,4636.39894310859,0,179
"M_0.3_F_qph_Set_1",1.4189970197086,0,0.0517241379310345,6697.1202921621,643.561967551843,4.0418208904091e-144,127
"M_0.3_F_qph_Set_10",1.43628312259741,0,0.0517241379310345,6673.30146958797,619.743144977722,6.00989479998748e-139,126
"M_0.3_F_qph_Set_2",1.42530880980315,0,0.0517241379310345,6632.31471643642,578.756391826164,4.77667238575359e-130,123
"M_0.3_F_qph_Set_3",1.4528557243521,0,0.0517241379310345,6546.29792882755,492.739604217296,2.2778850585653e-111,117
"M_0.3_F_qph_Set_4",1.45483452917026,0,0.0517241379310345,7152.02154726246,1098.46322265221,6.7052897786374e-243,146
"M_0.3_F_qph_Set_5",1.45349467150638,0,0.0517241379310345,6495.57822318988,442.019898579625,2.35164902114458e-100,113
"M_0.3_F_qph_Set_6",1.43371097737867,0,0.0517241379310345,6639.74854152093,586.19021691068,1.16220827724295e-131,124
"M_0.3_F_qph_Set_7",1.44422049962072,0,0.0517241379310345,6847.76301217268,794.204687562426,7.86346428434409e-177,135
"M_0.3_F_qph_Set_8",1.46365535643858,0,0.0517241379310345,6412.60843769682,359.050113086568,2.44527388781534e-82,105
"M_0.3_F_qph_Set_9",1.42872256361063,0,0.0517241379310345,6727.77388642394,674.215561813684,8.93548756642566e-151,129
"M_0.3_F_qth_Set_1",1.31769543373712,0,0.0517241379310345,14694.9074693357,8641.34914472542,0,185
"M_0.3_F_qth_Set_10",1.30630957475142,0,0.0517241379310345,NA,NA,NA,197
"M_0.3_F_qth_Set_2",1.29719344075363,0,0.0517241379310345,30303.8128788293,24250.254554219,0,190
"M_0.3_F_qth_Set_3",1.346885606464,0,0.0517241379310345,13652.713214578,7599.15488996773,0,184
"M_0.3_F_qth_Set_4",1.33857933879678,0,0.0517241379310345,80211.3350117804,74157.7766871702,0,192
"M_0.3_F_qth_Set_5",1.34658134819457,0,0.0517241379310345,17816.0571497974,11762.4988251871,0,187
"M_0.3_F_qth_Set_6",1.34441331825945,0,0.0517241379310345,13651.635006915,7598.07668230477,0,184
"M_0.3_F_qth_Set_7",1.304480112154,0,0.0517241379310345,17805.6676988889,11752.1093742787,0,187
"M_0.3_F_qth_Set_8",1.36761818382468,0,0.0517241379310345,20312.2328967637,14258.6745721534,0,188
"M_0.3_F_qth_Set_9",1.27262087815604,0,0.0517241379310345,11572.7315363374,5519.1732117271,0,181
"M_0.3_F_pth_Set_1",1.32522491728207,0,0.0517241379310345,14694.9074693357,8641.34914472542,0,185
"M_0.3_F_pth_Set_10",1.30499173997483,0,0.0517241379310345,NA,NA,NA,197
"M_0.3_F_pth_Set_2",1.2941291198848,0,0.0517241379310345,30303.8128788293,24250.254554219,0,190
"M_0.3_F_pth_Set_3",1.34916690800331,0,0.0517241379310345,13652.713214578,7599.15488996773,0,184
"M_0.3_F_pth_Set_4",1.33578000352719,0,0.0517241379310345,80211.3350117804,74157.7766871702,0,192
"M_0.3_F_pth_Set_5",1.35894232531169,0,0.0517241379310345,17816.0571497974,11762.4988251871,0,187
"M_0.3_F_pth_Set_6",1.34017568778084,0,0.0517241379310345,13651.635006915,7598.07668230477,0,184
"M_0.3_F_pth_Set_7",1.30203805565822,0,0.0517241379310345,17805.6676988889,11752.1093742787,0,187
"M_0.3_F_pth_Set_8",1.36622571563487,0,0.0517241379310345,20312.2328967637,14258.6745721534,0,188
"M_0.3_F_pth_Set_9",1.29301316289539,0,0.0517241379310345,12821.7200938524,6768.16176924215,0,183
"M_0.3_F_lqpt_Set_1",1.30971084177907,0,0.0517241379310345,30299.9110704922,24246.3527458819,0,190
"M_0.3_F_lqpt_Set_10",1.29320541926238,0,0.0517241379310345,80204.1128881644,74150.5545635542,0,192
"M_0.3_F_lqpt_Set_2",1.30323013275729,0,0.0517241379310345,11588.8346166071,5535.2762919968,0,181
"M_0.3_F_lqpt_Set_3",1.32630509620739,0,0.0517241379310345,10331.4013983238,4277.84307371351,0,178
"M_0.3_F_lqpt_Set_4",1.3291108536029,0,0.0517241379310345,17812.4567242082,11758.8983995979,0,187
"M_0.3_F_lqpt_Set_5",1.32881552611859,0,0.0517241379310345,12829.625640713,6776.06731610279,0,183
"M_0.3_F_lqpt_Set_6",1.3436552750261,0,0.0517241379310345,9746.60353137194,3693.04520676169,0,176
"M_0.3_F_lqpt_Set_7",1.27224912280593,0,0.0517241379310345,12823.4880657653,6769.92974115503,0,183
"M_0.3_F_lqpt_Set_8",1.35522202430831,0,0.0517241379310345,14701.5866172238,8648.02829261357,0,185
"M_0.3_F_lqpt_Set_9",1.29376324753571,0,0.0517241379310345,10689.9572677188,4636.39894310859,0,179
"M_0.3_F_lqph_Set_1",1.42416634688337,0,0.0517241379310345,6811.15690997413,757.598585363879,7.04024021170741e-169,133
"M_0.3_F_lqph_Set_10",1.42137932624926,0,0.0517241379310345,6673.30146958797,619.743144977722,6.06198782252894e-139,126
"M_0.3_F_lqph_Set_2",1.43036820930252,0,0.0517241379310345,6648.52875890029,594.97043429004,1.45224507080633e-133,124
"M_0.3_F_lqph_Set_3",1.4624895410902,0,0.0517241379310345,6572.72850399198,519.170179381727,4.18750390643568e-117,119
"M_0.3_F_lqph_Set_4",1.43863103210803,0,0.0517241379310345,7151.99220912591,1098.43388451566,6.86339496697395e-243,146
"M_0.3_F_lqph_Set_5",1.44561792091971,0,0.0517241379310345,6495.57822318988,442.019898579625,2.37205143844398e-100,113
"M_0.3_F_lqph_Set_6",1.43967866928448,0,0.0517241379310345,6670.06901543372,616.510690823472,3.05512624189581e-138,126
"M_0.3_F_lqph_Set_7",1.43819571178815,0,0.0517241379310345,6870.23729451304,816.678969902784,1.04505421288221e-181,136
"M_0.3_F_lqph_Set_8",1.46650252910526,0,0.0517241379310345,6412.60843769682,359.050113086568,2.4665031155202e-82,105
"M_0.3_F_lqph_Set_9",1.42546570063489,0,0.0517241379310345,6725.56950685167,672.011182241421,2.71361486317427e-150,129
"M_0.3_F_lqth_Set_1",1.32535628926364,0,0.0517241379310345,14694.9074693357,8641.34914472542,0,185
"M_0.3_F_lqth_Set_10",1.29868328377277,0,0.0517241379310345,NA,NA,NA,197
"M_0.3_F_lqth_Set_2",1.29251187515302,0,0.0517241379310345,30303.8128788293,24250.254554219,0,190
"M_0.3_F_lqth_Set_3",1.33856226440116,0,0.0517241379310345,13652.713214578,7599.15488996773,0,184
